44,"[{'x': 14, 'y': 78, 'size': 2}, {'x': 36, 'y': 89, 'size': 2}, {'x': 22, 'y': 148, 'size': 2}, {'x': 30, 'y': 193, 'size': 2}, {'x': 7, 'y': 211, 'size': 2}, {'x': 19, 'y': 241, 'size': 2}, {'x': 33, 'y': 246, 'size': 2}, {'x': 21, 'y': 291, 'size': 2}, {'x': 2, 'y': 311, 'size': 2}, {'x': 16, 'y': 322, 'size': 2}, {'x': 39, 'y': 330, 'size': 2}, {'x': 38, 'y': 362, 'size': 2}, {'x': 23, 'y': 378, 'size': 2}, {'x': 33, 'y': 433, 'size': 2}]"
45,"[{'x': 34, 'y': 72, 'size': 2}, {'x': 16, 'y': 136, 'size': 2}, {'x': 33, 'y': 137, 'size': 2}, {'x': 29, 'y': 138, 'size': 2}, {'x': 17, 'y': 146, 'size': 2}, {'x': 26, 'y': 155, 'size': 2}, {'x': 36, 'y': 244, 'size': 2}, {'x': 27, 'y': 305, 'size': 2}, {'x': 24, 'y': 313, 'size': 2}, {'x': 26, 'y': 371, 'size': 2}, {'x': 18, 'y': 410, 'size': 2}, {'x': 10, 'y': 420, 'size': 2}, {'x': 17, 'y': 440, 'size': 2}, {'x': 14, 'y': 455, 'size': 2}]"
46,"[{'x': 8, 'y': 101, 'size': 2}, {'x': 35, 'y': 120, 'size': 2}, {'x': 6, 'y': 125, 'size': 2}, {'x': 29, 'y': 139, 'size': 2}, {'x': 21, 'y': 142, 'size': 2}, {'x': 34, 'y': 148, 'size': 2}, {'x': 25, 'y': 182, 'size': 2}, {'x': 3, 'y': 314, 'size': 2}, {'x': 30, 'y': 324, 'size': 2}, {'x': 39, 'y': 373, 'size': 2}, {'x': 31, 'y': 382, 'size': 2}, {'x': 17, 'y': 403, 'size': 2}, {'x': 31, 'y': 413, 'size': 2}, {'x': 12, 'y': 435, 'size': 2}]"
47,"[{'x': 35, 'y': 80, 'size': 2}, {'x': 14, 'y': 155, 'size': 2}, {'x': 35, 'y': 155, 'size': 2}, {'x': 37, 'y': 173, 'size': 2}, {'x': 5, 'y': 191, 'size': 2}, {'x': 6, 'y': 194, 'size': 2}, {'x': 12, 'y': 215, 'size': 2}, {'x': 37, 'y': 318, 'size': 2}, {'x': 33, 'y': 399, 'size': 2}, {'x': 13, 'y': 412, 'size': 2}, {'x': 24, 'y': 428, 'size': 2}, {'x': 22, 'y': 447, 'size': 2}, {'x': 13, 'y': 447, 'size': 2}, {'x': 10, 'y': 456, 'size': 2}]"
48,"[{'x': 21, 'y': 71, 'size': 2}, {'x': 4, 'y': 142, 'size': 2}, {'x': 33, 'y': 179, 'size': 2}, {'x': 20, 'y': 216, 'size': 2}, {'x': 4, 'y': 219, 'size': 2}, {'x': 13, 'y': 226, 'size': 2}, {'x': 29, 'y': 248, 'size': 2}, {'x': 30, 'y': 329, 'size': 2}, {'x': 22, 'y': 339, 'size': 2}, {'x': 27, 'y': 341, 'size': 2}, {'x': 16, 'y': 356, 'size': 2}, {'x': 30, 'y': 407, 'size': 2}, {'x': 24, 'y': 430, 'size': 2}, {'x': 16, 'y': 433, 'size': 2}]"
49,"[{'x': 36, 'y': 126, 'size': 2}, {'x': 28, 'y': 129, 'size': 2}, {'x': 17, 'y': 148, 'size': 2}, {'x': 14, 'y': 195, 'size': 2}, {'x': 29, 'y': 216, 'size': 2}, {'x': 2, 'y': 241, 'size': 2}, {'x': 31, 'y': 244, 'size': 2}, {'x': 34, 'y': 331, 'size': 2}, {'x': 27, 'y': 341, 'size': 2}, {'x': 36, 'y': 389, 'size': 2}, {'x': 33, 'y': 393, 'size': 2}, {'x': 22, 'y': 410, 'size': 2}, {'x': 35, 'y': 447, 'size': 2}, {'x': 31, 'y': 453, 'size': 2}]"
50,"[{'x': 21, 'y': 71, 'size': 2}, {'x': 20, 'y': 103, 'size': 2}, {'x': 22, 'y': 117, 'size': 2}, {'x': 36, 'y': 129, 'size': 2}, {'x': 25, 'y': 143, 'size': 2}, {'x': 35, 'y': 152, 'size': 2}, {'x': 36, 'y': 244, 'size': 2}, {'x': 15, 'y': 304, 'size': 2}, {'x': 5, 'y': 369, 'size': 2}, {'x': 3, 'y': 393, 'size': 2}, {'x': 20, 'y': 431, 'size': 2}, {'x': 24, 'y': 433, 'size': 2}, {'x': 18, 'y': 451, 'size': 2}, {'x': 2, 'y': 464, 'size': 2}]"
51,"[{'x': 37, 'y': 92, 'size': 2}, {'x': 24, 'y': 93, 'size': 2}, {'x': 22, 'y': 111, 'size': 2}, {'x': 4, 'y': 145, 'size': 2}, {'x': 5, 'y': 192, 'size': 2}, {'x': 34, 'y': 226, 'size': 2}, {'x': 36, 'y': 240, 'size': 2}, {'x': 14, 'y': 339, 'size': 2}, {'x': 28, 'y': 349, 'size': 2}, {'x': 29, 'y': 363, 'size': 2}, {'x': 15, 'y': 388, 'size': 2}, {'x': 11, 'y': 428, 'size': 2}, {'x': 37, 'y': 430, 'size': 2}, {'x': 24, 'y': 462, 'size': 2}]"
52,"[{'x': 25, 'y': 71, 'size': 2}, {'x': 34, 'y': 115, 'size': 2}, {'x': 31, 'y': 159, 'size': 2}, {'x': 20, 'y': 207, 'size': 2}, {'x': 33, 'y': 211, 'size': 2}, {'x': 16, 'y': 216, 'size': 2}, {'x': 38, 'y': 221, 'size': 2}, {'x': 19, 'y': 307, 'size': 2}, {'x': 8, 'y': 357, 'size': 2}, {'x': 25, 'y': 361, 'size': 2}, {'x': 35, 'y': 373, 'size': 2}, {'x': 4, 'y': 400, 'size': 2}, {'x': 28, 'y': 421, 'size': 2}, {'x': 36, 'y': 458, 'size': 2}]"
53,"[{'x': 26, 'y': 76, 'size': 2}, {'x': 31, 'y': 87, 'size': 2}, {'x': 4, 'y': 142, 'size': 2}, {'x': 17, 'y': 146, 'size': 2}, {'x': 22, 'y': 193, 'size': 2}, {'x': 23, 'y': 202, 'size': 2}, {'x': 4, 'y': 216, 'size': 2}, {'x': 16, 'y': 322, 'size': 2}, {'x': 33, 'y': 360, 'size': 2}, {'x': 5, 'y': 374, 'size': 2}, {'x': 18, 'y': 409, 'size': 2}, {'x': 30, 'y': 443, 'size': 2}, {'x': 34, 'y': 444, 'size': 2}, {'x': 22, 'y': 445, 'size': 2}]"
54,"[{'x': 18, 'y': 81, 'size': 2}, {'x': 16, 'y': 98, 'size': 2}, {'x': 17, 'y': 108, 'size': 2}, {'x': 20, 'y': 134, 'size': 2}, {'x': 6, 'y': 198, 'size': 2}, {'x': 9, 'y': 221, 'size': 2}, {'x': 10, 'y': 233, 'size': 2}, {'x': 35, 'y': 302, 'size': 2}, {'x': 28, 'y': 349, 'size': 2}, {'x': 29, 'y': 356, 'size': 2}, {'x': 15, 'y': 420, 'size': 2}, {'x': 7, 'y': 428, 'size': 2}, {'x': 29, 'y': 435, 'size': 2}, {'x': 24, 'y': 468, 'size': 2}]"
55,"[{'x': 33, 'y': 98, 'size': 2}, {'x': 7, 'y': 99, 'size': 2}, {'x': 5, 'y': 113, 'size': 2}, {'x': 24, 'y': 134, 'size': 2}, {'x': 21, 'y': 144, 'size': 2}, {'x': 34, 'y': 188, 'size': 2}, {'x': 23, 'y': 205, 'size': 2}, {'x': 21, 'y': 288, 'size': 2}, {'x': 13, 'y': 290, 'size': 2}, {'x': 7, 'y': 317, 'size': 2}, {'x': 2, 'y': 379, 'size': 2}, {'x': 36, 'y': 420, 'size': 2}, {'x': 32, 'y': 424, 'size': 2}, {'x': 6, 'y': 452, 'size': 2}]"
56,"[{'x': 21, 'y': 72, 'size': 2}, {'x': 9, 'y': 115, 'size': 2}, {'x': 25, 'y': 141, 'size': 2}, {'x': 23, 'y': 156, 'size': 2}, {'x': 7, 'y': 167, 'size': 2}, {'x': 20, 'y': 172, 'size': 2}, {'x': 6, 'y': 235, 'size': 2}, {'x': 13, 'y': 296, 'size': 2}, {'x': 11, 'y': 312, 'size': 2}, {'x': 26, 'y': 331, 'size': 2}, {'x': 17, 'y': 333, 'size': 2}, {'x': 22, 'y': 334, 'size': 2}, {'x': 20, 'y': 430, 'size': 2}, {'x': 8, 'y': 441, 'size': 2}]"
57,"[{'x': 20, 'y': 92, 'size': 2}, {'x': 18, 'y': 119, 'size': 2}, {'x': 28, 'y': 132, 'size': 2}, {'x': 38, 'y': 146, 'size': 2}, {'x': 32, 'y': 165, 'size': 2}, {'x': 21, 'y': 185, 'size': 2}, {'x': 27, 'y': 205, 'size': 2}, {'x': 5, 'y': 293, 'size': 2}, {'x': 6, 'y': 345, 'size': 2}, {'x': 21, 'y': 360, 'size': 2}, {'x': 13, 'y': 365, 'size': 2}, {'x': 28, 'y': 432, 'size': 2}, {'x': 8, 'y': 439, 'size': 2}, {'x': 31, 'y': 456, 'size': 2}]"
58,"[{'x': 38, 'y': 108, 'size': 2}, {'x': 30, 'y': 111, 'size': 2}, {'x': 11, 'y': 168, 'size': 2}, {'x': 11, 'y': 170, 'size': 2}, {'x': 9, 'y': 193, 'size': 2}, {'x': 11, 'y': 201, 'size': 2}, {'x': 15, 'y': 245, 'size': 2}, {'x': 34, 'y': 326, 'size': 2}, {'x': 33, 'y': 352, 'size': 2}, {'x': 24, 'y': 391, 'size': 2}, {'x': 25, 'y': 405, 'size': 2}, {'x': 34, 'y': 408, 'size': 2}, {'x': 35, 'y': 414, 'size': 2}, {'x': 33, 'y': 438, 'size': 2}]"
59,"[{'x': 13, 'y': 71, 'size': 2}, {'x': 9, 'y': 113, 'size': 2}, {'x': 3, 'y': 133, 'size': 2}, {'x': 2, 'y': 198, 'size': 2}, {'x': 14, 'y': 233, 'size': 2}, {'x': 10, 'y': 233, 'size': 2}, {'x': 14, 'y': 238, 'size': 2}, {'x': 17, 'y': 290, 'size': 2}, {'x': 26, 'y': 295, 'size': 2}, {'x': 9, 'y': 300, 'size': 2}, {'x': 27, 'y': 306, 'size': 2}, {'x': 30, 'y': 331, 'size': 2}, {'x': 15, 'y': 346, 'size': 2}, {'x': 12, 'y': 360, 'size': 2}]"
60,"[{'x': 26, 'y': 75, 'size': 2}, {'x': 13, 'y': 150, 'size': 2}, {'x': 5, 'y': 192, 'size': 2}, {'x': 2, 'y': 199, 'size': 2}, {'x': 11, 'y': 203, 'size': 2}, {'x': 38, 'y': 223, 'size': 2}, {'x': 7, 'y': 246, 'size': 2}, {'x': 8, 'y': 321, 'size': 2}, {'x': 18, 'y': 336, 'size': 2}, {'x': 31, 'y': 340, 'size': 2}, {'x': 34, 'y': 365, 'size': 2}, {'x': 29, 'y': 401, 'size': 2}, {'x': 30, 'y': 410, 'size': 2}, {'x': 13, 'y': 444, 'size': 2}]"
61,"[{'x': 26, 'y': 76, 'size': 2}, {'x': 10, 'y': 86, 'size': 2}, {'x': 24, 'y': 138, 'size': 2}, {'x': 9, 'y': 189, 'size': 2}, {'x': 6, 'y': 196, 'size': 2}, {'x': 15, 'y': 200, 'size': 2}, {'x': 15, 'y': 240, 'size': 2}, {'x': 10, 'y': 341, 'size': 2}, {'x': 27, 'y': 343, 'size': 2}, {'x': 3, 'y': 355, 'size': 2}, {'x': 23, 'y': 379, 'size': 2}, {'x': 15, 'y': 385, 'size': 2}, {'x': 2, 'y': 385, 'size': 2}, {'x': 32, 'y': 465, 'size': 2}]"
62,"[{'x': 11, 'y': 132, 'size': 2}, {'x': 4, 'y': 144, 'size': 2}, {'x': 34, 'y': 148, 'size': 2}, {'x': 14, 'y': 154, 'size': 2}, {'x': 12, 'y': 176, 'size': 2}, {'x': 13, 'y': 184, 'size': 2}, {'x': 28, 'y': 208, 'size': 2}, {'x': 19, 'y': 383, 'size': 2}, {'x': 21, 'y': 400, 'size': 2}, {'x': 18, 'y': 410, 'size': 2}, {'x': 28, 'y': 428, 'size': 2}, {'x': 16, 'y': 430, 'size': 2}, {'x': 37, 'y': 435, 'size': 2}, {'x': 34, 'y': 445, 'size': 2}]"
63,"[{'x': 31, 'y': 80, 'size': 2}, {'x': 7, 'y': 97, 'size': 2}, {'x': 29, 'y': 105, 'size': 2}, {'x': 29, 'y': 142, 'size': 2}, {'x': 38, 'y': 142, 'size': 2}, {'x': 14, 'y': 190, 'size': 2}, {'x': 13, 'y': 224, 'size': 2}, {'x': 34, 'y': 289, 'size': 2}, {'x': 5, 'y': 331, 'size': 2}, {'x': 32, 'y': 346, 'size': 2}, {'x': 2, 'y': 346, 'size': 2}, {'x': 21, 'y': 363, 'size': 2}, {'x': 38, 'y': 366, 'size': 2}, {'x': 25, 'y': 440, 'size': 2}]"
64,"[{'x': 18, 'y': 76, 'size': 2}, {'x': 33, 'y': 101, 'size': 2}, {'x': 16, 'y': 139, 'size': 2}, {'x': 36, 'y': 201, 'size': 2}, {'x': 19, 'y': 205, 'size': 2}, {'x': 20, 'y': 207, 'size': 2}, {'x': 10, 'y': 238, 'size': 2}, {'x': 30, 'y': 295, 'size': 2}, {'x': 27, 'y': 306, 'size': 2}, {'x': 3, 'y': 316, 'size': 2}, {'x': 21, 'y': 327, 'size': 2}, {'x': 37, 'y': 396, 'size': 2}, {'x': 4, 'y': 402, 'size': 2}, {'x': 3, 'y': 461, 'size': 2}]"
65,"[{'x': 14, 'y': 84, 'size': 2}, {'x': 19, 'y': 85, 'size': 2}, {'x': 10, 'y': 124, 'size': 2}, {'x': 16, 'y': 179, 'size': 2}, {'x': 8, 'y': 180, 'size': 2}, {'x': 7, 'y': 211, 'size': 2}, {'x': 8, 'y': 215, 'size': 2}, {'x': 3, 'y': 317, 'size': 2}, {'x': 30, 'y': 332, 'size': 2}, {'x': 28, 'y': 349, 'size': 2}, {'x': 37, 'y': 357, 'size': 2}, {'x': 14, 'y': 380, 'size': 2}, {'x': 5, 'y': 406, 'size': 2}, {'x': 15, 'y': 458, 'size': 2}]"
66,"[{'x': 34, 'y': 76, 'size': 2}, {'x': 20, 'y': 92, 'size': 2}, {'x': 6, 'y': 122, 'size': 2}, {'x': 8, 'y': 143, 'size': 2}, {'x': 39, 'y': 155, 'size': 2}, {'x': 25, 'y': 219, 'size': 2}, {'x': 7, 'y': 247, 'size': 2}, {'x': 2, 'y': 302, 'size': 2}, {'x': 32, 'y': 393, 'size': 2}, {'x': 19, 'y': 418, 'size': 2}, {'x': 33, 'y': 431, 'size': 2}, {'x': 21, 'y': 441, 'size': 2}, {'x': 28, 'y': 463, 'size': 2}, {'x': 32, 'y': 467, 'size': 2}]"
67,"[{'x': 23, 'y': 85, 'size': 2}, {'x': 4, 'y': 104, 'size': 2}, {'x': 36, 'y': 126, 'size': 2}, {'x': 23, 'y': 162, 'size': 2}, {'x': 21, 'y': 185, 'size': 2}, {'x': 29, 'y': 218, 'size': 2}, {'x': 23, 'y': 238, 'size': 2}, {'x': 35, 'y': 337, 'size': 2}, {'x': 15, 'y': 347, 'size': 2}, {'x': 12, 'y': 353, 'size': 2}, {'x': 12, 'y': 354, 'size': 2}, {'x': 25, 'y': 361, 'size': 2}, {'x': 27, 'y': 416, 'size': 2}, {'x': 38, 'y': 437, 'size': 2}]"
68,"[{'x': 34, 'y': 75, 'size': 2}, {'x': 7, 'y': 92, 'size': 2}, {'x': 23, 'y': 125, 'size': 2}, {'x': 17, 'y': 149, 'size': 2}, {'x': 6, 'y': 199, 'size': 2}, {'x': 36, 'y': 203, 'size': 2}, {'x': 24, 'y': 212, 'size': 2}, {'x': 30, 'y': 293, 'size': 2}, {'x': 32, 'y': 347, 'size': 2}, {'x': 4, 'y': 362, 'size': 2}, {'x': 18, 'y': 372, 'size': 2}, {'x': 23, 'y': 414, 'size': 2}, {'x': 15, 'y': 462, 'size': 2}, {'x': 28, 'y': 465, 'size': 2}]"
69,"[{'x': 19, 'y': 92, 'size': 2}, {'x': 8, 'y': 138, 'size': 2}, {'x': 21, 'y': 145, 'size': 2}, {'x': 26, 'y': 152, 'size': 2}, {'x': 24, 'y': 163, 'size': 2}, {'x': 27, 'y': 199, 'size': 2}, {'x': 37, 'y': 241, 'size': 2}, {'x': 13, 'y': 290, 'size': 2}, {'x': 33, 'y': 324, 'size': 2}, {'x': 18, 'y': 331, 'size': 2}, {'x': 31, 'y': 345, 'size': 2}, {'x': 27, 'y': 378, 'size': 2}, {'x': 10, 'y': 455, 'size': 2}, {'x': 23, 'y': 458, 'size': 2}]"
70,"[{'x': 22, 'y': 78, 'size': 2}, {'x': 12, 'y': 101, 'size': 2}, {'x': 20, 'y': 105, 'size': 2}, {'x': 29, 'y': 107, 'size': 2}, {'x': 27, 'y': 120, 'size': 2}, {'x': 16, 'y': 136, 'size': 2}, {'x': 3, 'y': 211, 'size': 2}, {'x': 9, 'y': 331, 'size': 2}, {'x': 21, 'y': 363, 'size': 2}, {'x': 38, 'y': 403, 'size': 2}, {'x': 26, 'y': 412, 'size': 2}, {'x': 3, 'y': 425, 'size': 2}, {'x': 4, 'y': 433, 'size': 2}, {'x': 33, 'y': 467, 'size': 2}]"
71,"[{'x': 17, 'y': 70, 'size': 2}, {'x': 25, 'y': 102, 'size': 2}, {'x': 37, 'y': 134, 'size': 2}, {'x': 10, 'y': 160, 'size': 2}, {'x': 13, 'y': 186, 'size': 2}, {'x': 35, 'y': 198, 'size': 2}, {'x': 10, 'y': 235, 'size': 2}, {'x': 21, 'y': 290, 'size': 2}, {'x': 14, 'y': 295, 'size': 2}, {'x': 30, 'y': 408, 'size': 2}, {'x': 15, 'y': 427, 'size': 2}, {'x': 32, 'y': 460, 'size': 2}, {'x': 36, 'y': 462, 'size': 2}, {'x': 11, 'y': 467, 'size': 2}]"
72,"[{'x': 11, 'y': 126, 'size': 2}, {'x': 37, 'y': 138, 'size': 2}, {'x': 28, 'y': 166, 'size': 2}, {'x': 12, 'y': 178, 'size': 2}, {'x': 11, 'y': 206, 'size': 2}, {'x': 7, 'y': 206, 'size': 2}, {'x': 14, 'y': 238, 'size': 2}, {'x': 15, 'y': 312, 'size': 2}, {'x': 17, 'y': 325, 'size': 2}, {'x': 16, 'y': 350, 'size': 2}, {'x': 24, 'y': 355, 'size': 2}, {'x': 5, 'y': 408, 'size': 2}, {'x': 22, 'y': 415, 'size': 2}, {'x': 4, 'y': 437, 'size': 2}]"
73,"[{'x': 13, 'y': 76, 'size': 2}, {'x': 27, 'y': 91, 'size': 2}, {'x': 12, 'y': 99, 'size': 2}, {'x': 27, 'y': 123, 'size': 2}, {'x': 17, 'y': 142, 'size': 2}, {'x': 13, 'y': 194, 'size': 2}, {'x': 6, 'y': 237, 'size': 2}, {'x': 35, 'y': 304, 'size': 2}, {'x': 3, 'y': 314, 'size': 2}, {'x': 28, 'y': 353, 'size': 2}, {'x': 8, 'y': 363, 'size': 2}, {'x': 30, 'y': 365, 'size': 2}, {'x': 36, 'y': 384, 'size': 2}, {'x': 28, 'y': 463, 'size': 2}]"
74,"[{'x': 27, 'y': 83, 'size': 2}, {'x': 23, 'y': 121, 'size': 2}, {'x': 32, 'y': 130, 'size': 2}, {'x': 21, 'y': 149, 'size': 2}, {'x': 16, 'y': 178, 'size': 2}, {'x': 30, 'y': 224, 'size': 2}, {'x': 20, 'y': 241, 'size': 2}, {'x': 27, 'y': 381, 'size': 2}, {'x': 3, 'y': 390, 'size': 2}, {'x': 3, 'y': 394, 'size': 2}, {'x': 13, 'y': 408, 'size': 2}, {'x': 23, 'y': 420, 'size': 2}, {'x': 11, 'y': 426, 'size': 2}, {'x': 2, 'y': 455, 'size': 2}]"
75,"[{'x': 32, 'y': 90, 'size': 2}, {'x': 11, 'y': 91, 'size': 2}, {'x': 17, 'y': 111, 'size': 2}, {'x': 39, 'y': 159, 'size': 2}, {'x': 13, 'y': 222, 'size': 2}, {'x': 20, 'y': 244, 'size': 2}, {'x': 24, 'y': 247, 'size': 2}, {'x': 16, 'y': 318, 'size': 2}, {'x': 21, 'y': 326, 'size': 2}, {'x': 28, 'y': 352, 'size': 2}, {'x': 12, 'y': 360, 'size': 2}, {'x': 16, 'y': 363, 'size': 2}, {'x': 39, 'y': 451, 'size': 2}, {'x': 5, 'y': 451, 'size': 2}]"
76,"[{'x': 35, 'y': 82, 'size': 2}, {'x': 2, 'y': 85, 'size': 2}, {'x': 16, 'y': 102, 'size': 2}, {'x': 30, 'y': 117, 'size': 2}, {'x': 7, 'y': 134, 'size': 2}, {'x': 36, 'y': 202, 'size': 2}, {'x': 28, 'y': 205, 'size': 2}, {'x': 24, 'y': 391, 'size': 2}, {'x': 25, 'y': 401, 'size': 2}, {'x': 5, 'y': 411, 'size': 2}, {'x': 27, 'y': 418, 'size': 2}, {'x': 3, 'y': 426, 'size': 2}, {'x': 3, 'y': 433, 'size': 2}, {'x': 2, 'y': 457, 'size': 2}]"
77,"[{'x': 9, 'y': 73, 'size': 2}, {'x': 25, 'y': 143, 'size': 2}, {'x': 35, 'y': 154, 'size': 2}, {'x': 3, 'y': 170, 'size': 2}, {'x': 34, 'y': 181, 'size': 2}, {'x': 22, 'y': 186, 'size': 2}, {'x': 27, 'y': 198, 'size': 2}, {'x': 23, 'y': 311, 'size': 2}, {'x': 21, 'y': 364, 'size': 2}, {'x': 25, 'y': 401, 'size': 2}, {'x': 35, 'y': 408, 'size': 2}, {'x': 20, 'y': 433, 'size': 2}, {'x': 34, 'y': 445, 'size': 2}, {'x': 26, 'y': 447, 'size': 2}]"
78,"[{'x': 30, 'y': 72, 'size': 2}, {'x': 34, 'y': 72, 'size': 2}, {'x': 30, 'y': 76, 'size': 2}, {'x': 32, 'y': 91, 'size': 2}, {'x': 30, 'y': 110, 'size': 2}, {'x': 19, 'y': 159, 'size': 2}, {'x': 23, 'y': 198, 'size': 2}, {'x': 39, 'y': 292, 'size': 2}, {'x': 9, 'y': 295, 'size': 2}, {'x': 39, 'y': 376, 'size': 2}, {'x': 5, 'y': 412, 'size': 2}, {'x': 23, 'y': 423, 'size': 2}, {'x': 21, 'y': 443, 'size': 2}, {'x': 2, 'y': 457, 'size': 2}]"
79,"[{'x': 9, 'y': 75, 'size': 2}, {'x': 30, 'y': 76, 'size': 2}, {'x': 23, 'y': 86, 'size': 2}, {'x': 37, 'y': 102, 'size': 2}, {'x': 25, 'y': 109, 'size': 2}, {'x': 17, 'y': 109, 'size': 2}, {'x': 18, 'y': 116, 'size': 2}, {'x': 4, 'y': 289, 'size': 2}, {'x': 30, 'y': 293, 'size': 2}, {'x': 20, 'y': 315, 'size': 2}, {'x': 29, 'y': 317, 'size': 2}, {'x': 29, 'y': 398, 'size': 2}, {'x': 35, 'y': 413, 'size': 2}, {'x': 28, 'y': 426, 'size': 2}]"
80,"[{'x': 25, 'y': 141, 'size': 2}, {'x': 9, 'y': 150, 'size': 2}, {'x': 28, 'y': 169, 'size': 2}, {'x': 7, 'y': 175, 'size': 2}, {'x': 34, 'y': 189, 'size': 2}, {'x': 39, 'y': 192, 'size': 2}, {'x': 2, 'y': 200, 'size': 2}, {'x': 4, 'y': 288, 'size': 2}, {'x': 28, 'y': 313, 'size': 2}, {'x': 16, 'y': 316, 'size': 2}, {'x': 29, 'y': 328, 'size': 2}, {'x': 18, 'y': 334, 'size': 2}, {'x': 12, 'y': 395, 'size': 2}, {'x': 28, 'y': 466, 'size': 2}]"
81,"[{'x': 36, 'y': 88, 'size': 2}, {'x': 28, 'y': 95, 'size': 2}, {'x': 34, 'y': 105, 'size': 2}, {'x': 30, 'y': 106, 'size': 2}, {'x': 21, 'y': 145, 'size': 2}, {'x': 21, 'y': 218, 'size': 2}, {'x': 35, 'y': 235, 'size': 2}, {'x': 13, 'y': 294, 'size': 2}, {'x': 10, 'y': 303, 'size': 2}, {'x': 10, 'y': 304, 'size': 2}, {'x': 28, 'y': 390, 'size': 2}, {'x': 35, 'y': 415, 'size': 2}, {'x': 20, 'y': 430, 'size': 2}, {'x': 12, 'y': 434, 'size': 2}]"
82,"[{'x': 33, 'y': 97, 'size': 2}, {'x': 17, 'y': 103, 'size': 2}, {'x': 39, 'y': 161, 'size': 2}, {'x': 33, 'y': 175, 'size': 2}, {'x': 8, 'y': 178, 'size': 2}, {'x': 9, 'y': 188, 'size': 2}, {'x': 3, 'y': 209, 'size': 2}, {'x': 18, 'y': 299, 'size': 2}, {'x': 2, 'y': 347, 'size': 2}, {'x': 15, 'y': 386, 'size': 2}, {'x': 27, 'y': 387, 'size': 2}, {'x': 25, 'y': 401, 'size': 2}, {'x': 25, 'y': 439, 'size': 2}, {'x': 30, 'y': 444, 'size': 2}]"
83,"[{'x': 35, 'y': 89, 'size': 2}, {'x': 38, 'y': 109, 'size': 2}, {'x': 10, 'y': 125, 'size': 2}, {'x': 33, 'y': 137, 'size': 2}, {'x': 25, 'y': 149, 'size': 2}, {'x': 36, 'y': 203, 'size': 2}, {'x': 20, 'y': 206, 'size': 2}, {'x': 33, 'y': 327, 'size': 2}, {'x': 18, 'y': 340, 'size': 2}, {'x': 3, 'y': 393, 'size': 2}, {'x': 4, 'y': 397, 'size': 2}, {'x': 17, 'y': 405, 'size': 2}, {'x': 6, 'y': 455, 'size': 2}, {'x': 11, 'y': 467, 'size': 2}]"
84,"[{'x': 17, 'y': 73, 'size': 2}, {'x': 36, 'y': 91, 'size': 2}, {'x': 31, 'y': 119, 'size': 2}, {'x': 29, 'y': 140, 'size': 2}, {'x': 14, 'y': 160, 'size': 2}, {'x': 9, 'y': 186, 'size': 2}, {'x': 3, 'y': 245, 'size': 2}, {'x': 17, 'y': 292, 'size': 2}, {'x': 22, 'y': 301, 'size': 2}, {'x': 19, 'y': 350, 'size': 2}, {'x': 8, 'y': 393, 'size': 2}, {'x': 16, 'y': 399, 'size': 2}, {'x': 16, 'y': 434, 'size': 2}, {'x': 10, 'y': 460, 'size': 2}]"
85,"[{'x': 14, 'y': 77, 'size': 2}, {'x': 28, 'y': 92, 'size': 2}, {'x': 19, 'y': 193, 'size': 2}, {'x': 36, 'y': 205, 'size': 2}, {'x': 29, 'y': 216, 'size': 2}, {'x': 31, 'y': 236, 'size': 2}, {'x': 35, 'y': 238, 'size': 2}, {'x': 14, 'y': 296, 'size': 2}, {'x': 28, 'y': 316, 'size': 2}, {'x': 5, 'y': 376, 'size': 2}, {'x': 31, 'y': 416, 'size': 2}, {'x': 11, 'y': 433, 'size': 2}, {'x': 14, 'y': 448, 'size': 2}, {'x': 18, 'y': 452, 'size': 2}]"
86,"[{'x': 30, 'y': 75, 'size': 2}, {'x': 23, 'y': 86, 'size': 2}, {'x': 7, 'y': 91, 'size': 2}, {'x': 13, 'y': 117, 'size': 2}, {'x': 35, 'y': 122, 'size': 2}, {'x': 36, 'y': 128, 'size': 2}, {'x': 27, 'y': 235, 'size': 2}, {'x': 32, 'y': 313, 'size': 2}, {'x': 12, 'y': 323, 'size': 2}, {'x': 22, 'y': 333, 'size': 2}, {'x': 26, 'y': 370, 'size': 2}, {'x': 22, 'y': 374, 'size': 2}, {'x': 27, 'y': 459, 'size': 2}, {'x': 15, 'y': 460, 'size': 2}]"
87,"[{'x': 4, 'y': 108, 'size': 2}, {'x': 23, 'y': 124, 'size': 2}, {'x': 27, 'y': 128, 'size': 2}, {'x': 5, 'y': 189, 'size': 2}, {'x': 17, 'y': 217, 'size': 2}, {'x': 39, 'y': 234, 'size': 2}, {'x': 32, 'y': 246, 'size': 2}, {'x': 14, 'y': 301, 'size': 2}, {'x': 17, 'y': 367, 'size': 2}, {'x': 5, 'y': 374, 'size': 2}, {'x': 23, 'y': 378, 'size': 2}, {'x': 32, 'y': 388, 'size': 2}, {'x': 11, 'y': 391, 'size': 2}, {'x': 16, 'y': 467, 'size': 2}]"
