21,"[{'x': 13, 'y': 72, 'size': 2}, {'x': 13, 'y': 73, 'size': 2}, {'x': 23, 'y': 82, 'size': 2}, {'x': 23, 'y': 83, 'size': 2}, {'x': 21, 'y': 105, 'size': 2}, {'x': 37, 'y': 133, 'size': 2}, {'x': 4, 'y': 143, 'size': 2}, {'x': 13, 'y': 147, 'size': 2}, {'x': 3, 'y': 166, 'size': 2}, {'x': 9, 'y': 184, 'size': 2}, {'x': 21, 'y': 186, 'size': 2}, {'x': 20, 'y': 208, 'size': 2}, {'x': 24, 'y': 208, 'size': 2}, {'x': 20, 'y': 209, 'size': 2}, {'x': 13, 'y': 224, 'size': 2}, {'x': 38, 'y': 290, 'size': 2}, {'x': 15, 'y': 303, 'size': 2}, {'x': 29, 'y': 322, 'size': 2}, {'x': 27, 'y': 336, 'size': 2}, {'x': 14, 'y': 337, 'size': 2}, {'x': 21, 'y': 360, 'size': 2}, {'x': 37, 'y': 361, 'size': 2}, {'x': 21, 'y': 365, 'size': 2}, {'x': 15, 'y': 388, 'size': 2}, {'x': 4, 'y': 403, 'size': 2}, {'x': 37, 'y': 426, 'size': 2}, {'x': 20, 'y': 430, 'size': 2}, {'x': 16, 'y': 436, 'size': 2}, {'x': 27, 'y': 457, 'size': 2}, {'x': 28, 'y': 467, 'size': 2}]"
22,"[{'x': 13, 'y': 69, 'size': 2}, {'x': 13, 'y': 73, 'size': 2}, {'x': 39, 'y': 79, 'size': 2}, {'x': 37, 'y': 102, 'size': 2}, {'x': 39, 'y': 117, 'size': 2}, {'x': 28, 'y': 130, 'size': 2}, {'x': 21, 'y': 180, 'size': 2}, {'x': 18, 'y': 193, 'size': 2}, {'x': 16, 'y': 216, 'size': 2}, {'x': 38, 'y': 223, 'size': 2}, {'x': 9, 'y': 224, 'size': 2}, {'x': 14, 'y': 231, 'size': 2}, {'x': 35, 'y': 237, 'size': 2}, {'x': 2, 'y': 243, 'size': 2}, {'x': 15, 'y': 247, 'size': 2}, {'x': 17, 'y': 289, 'size': 2}, {'x': 38, 'y': 290, 'size': 2}, {'x': 30, 'y': 292, 'size': 2}, {'x': 9, 'y': 294, 'size': 2}, {'x': 26, 'y': 333, 'size': 2}, {'x': 5, 'y': 335, 'size': 2}, {'x': 28, 'y': 347, 'size': 2}, {'x': 37, 'y': 356, 'size': 2}, {'x': 38, 'y': 367, 'size': 2}, {'x': 30, 'y': 369, 'size': 2}, {'x': 5, 'y': 372, 'size': 2}, {'x': 36, 'y': 379, 'size': 2}, {'x': 23, 'y': 382, 'size': 2}, {'x': 39, 'y': 414, 'size': 2}, {'x': 2, 'y': 452, 'size': 2}]"
23,"[{'x': 22, 'y': 73, 'size': 2}, {'x': 39, 'y': 75, 'size': 2}, {'x': 15, 'y': 89, 'size': 2}, {'x': 16, 'y': 95, 'size': 2}, {'x': 31, 'y': 124, 'size': 2}, {'x': 24, 'y': 131, 'size': 2}, {'x': 25, 'y': 143, 'size': 2}, {'x': 24, 'y': 176, 'size': 2}, {'x': 3, 'y': 177, 'size': 2}, {'x': 9, 'y': 186, 'size': 2}, {'x': 27, 'y': 193, 'size': 2}, {'x': 12, 'y': 215, 'size': 2}, {'x': 9, 'y': 227, 'size': 2}, {'x': 2, 'y': 235, 'size': 2}, {'x': 6, 'y': 236, 'size': 2}, {'x': 5, 'y': 295, 'size': 2}, {'x': 36, 'y': 312, 'size': 2}, {'x': 3, 'y': 316, 'size': 2}, {'x': 12, 'y': 324, 'size': 2}, {'x': 25, 'y': 326, 'size': 2}, {'x': 4, 'y': 328, 'size': 2}, {'x': 19, 'y': 351, 'size': 2}, {'x': 20, 'y': 358, 'size': 2}, {'x': 16, 'y': 358, 'size': 2}, {'x': 4, 'y': 361, 'size': 2}, {'x': 4, 'y': 362, 'size': 2}, {'x': 14, 'y': 376, 'size': 2}, {'x': 18, 'y': 379, 'size': 2}, {'x': 21, 'y': 403, 'size': 2}, {'x': 9, 'y': 446, 'size': 2}]"
24,"[{'x': 9, 'y': 75, 'size': 2}, {'x': 10, 'y': 83, 'size': 2}, {'x': 3, 'y': 95, 'size': 2}, {'x': 3, 'y': 97, 'size': 2}, {'x': 18, 'y': 116, 'size': 2}, {'x': 6, 'y': 122, 'size': 2}, {'x': 32, 'y': 126, 'size': 2}, {'x': 39, 'y': 154, 'size': 2}, {'x': 39, 'y': 155, 'size': 2}, {'x': 26, 'y': 156, 'size': 2}, {'x': 11, 'y': 203, 'size': 2}, {'x': 15, 'y': 206, 'size': 2}, {'x': 5, 'y': 228, 'size': 2}, {'x': 10, 'y': 240, 'size': 2}, {'x': 15, 'y': 243, 'size': 2}, {'x': 18, 'y': 299, 'size': 2}, {'x': 28, 'y': 312, 'size': 2}, {'x': 21, 'y': 327, 'size': 2}, {'x': 4, 'y': 329, 'size': 2}, {'x': 30, 'y': 334, 'size': 2}, {'x': 18, 'y': 339, 'size': 2}, {'x': 2, 'y': 346, 'size': 2}, {'x': 3, 'y': 359, 'size': 2}, {'x': 34, 'y': 364, 'size': 2}, {'x': 15, 'y': 387, 'size': 2}, {'x': 7, 'y': 391, 'size': 2}, {'x': 23, 'y': 415, 'size': 2}, {'x': 7, 'y': 427, 'size': 2}, {'x': 11, 'y': 429, 'size': 2}, {'x': 29, 'y': 441, 'size': 2}]"
25,"[{'x': 23, 'y': 85, 'size': 2}, {'x': 15, 'y': 88, 'size': 2}, {'x': 4, 'y': 109, 'size': 2}, {'x': 26, 'y': 115, 'size': 2}, {'x': 32, 'y': 125, 'size': 2}, {'x': 24, 'y': 133, 'size': 2}, {'x': 28, 'y': 134, 'size': 2}, {'x': 25, 'y': 142, 'size': 2}, {'x': 30, 'y': 148, 'size': 2}, {'x': 5, 'y': 149, 'size': 2}, {'x': 19, 'y': 168, 'size': 2}, {'x': 22, 'y': 192, 'size': 2}, {'x': 33, 'y': 219, 'size': 2}, {'x': 6, 'y': 237, 'size': 2}, {'x': 24, 'y': 243, 'size': 2}, {'x': 22, 'y': 298, 'size': 2}, {'x': 6, 'y': 303, 'size': 2}, {'x': 12, 'y': 321, 'size': 2}, {'x': 4, 'y': 324, 'size': 2}, {'x': 21, 'y': 325, 'size': 2}, {'x': 6, 'y': 344, 'size': 2}, {'x': 6, 'y': 387, 'size': 2}, {'x': 10, 'y': 421, 'size': 2}, {'x': 2, 'y': 423, 'size': 2}, {'x': 24, 'y': 429, 'size': 2}, {'x': 33, 'y': 430, 'size': 2}, {'x': 38, 'y': 447, 'size': 2}, {'x': 2, 'y': 459, 'size': 2}, {'x': 32, 'y': 460, 'size': 2}, {'x': 19, 'y': 462, 'size': 2}]"
26,"[{'x': 5, 'y': 74, 'size': 2}, {'x': 14, 'y': 83, 'size': 2}, {'x': 16, 'y': 98, 'size': 2}, {'x': 8, 'y': 99, 'size': 2}, {'x': 33, 'y': 100, 'size': 2}, {'x': 23, 'y': 125, 'size': 2}, {'x': 23, 'y': 126, 'size': 2}, {'x': 11, 'y': 165, 'size': 2}, {'x': 3, 'y': 177, 'size': 2}, {'x': 29, 'y': 178, 'size': 2}, {'x': 8, 'y': 181, 'size': 2}, {'x': 27, 'y': 194, 'size': 2}, {'x': 17, 'y': 216, 'size': 2}, {'x': 9, 'y': 225, 'size': 2}, {'x': 35, 'y': 236, 'size': 2}, {'x': 22, 'y': 296, 'size': 2}, {'x': 37, 'y': 318, 'size': 2}, {'x': 25, 'y': 325, 'size': 2}, {'x': 22, 'y': 333, 'size': 2}, {'x': 6, 'y': 343, 'size': 2}, {'x': 29, 'y': 361, 'size': 2}, {'x': 2, 'y': 387, 'size': 2}, {'x': 12, 'y': 397, 'size': 2}, {'x': 30, 'y': 408, 'size': 2}, {'x': 33, 'y': 434, 'size': 2}, {'x': 18, 'y': 450, 'size': 2}, {'x': 39, 'y': 452, 'size': 2}, {'x': 2, 'y': 454, 'size': 2}, {'x': 32, 'y': 463, 'size': 2}, {'x': 16, 'y': 466, 'size': 2}]"
27,"[{'x': 22, 'y': 76, 'size': 2}, {'x': 36, 'y': 86, 'size': 2}, {'x': 29, 'y': 102, 'size': 2}, {'x': 4, 'y': 105, 'size': 2}, {'x': 16, 'y': 133, 'size': 2}, {'x': 8, 'y': 148, 'size': 2}, {'x': 11, 'y': 162, 'size': 2}, {'x': 3, 'y': 176, 'size': 2}, {'x': 4, 'y': 181, 'size': 2}, {'x': 18, 'y': 191, 'size': 2}, {'x': 39, 'y': 195, 'size': 2}, {'x': 33, 'y': 219, 'size': 2}, {'x': 18, 'y': 228, 'size': 2}, {'x': 36, 'y': 239, 'size': 2}, {'x': 28, 'y': 245, 'size': 2}, {'x': 4, 'y': 294, 'size': 2}, {'x': 20, 'y': 316, 'size': 2}, {'x': 30, 'y': 336, 'size': 2}, {'x': 23, 'y': 342, 'size': 2}, {'x': 27, 'y': 343, 'size': 2}, {'x': 12, 'y': 360, 'size': 2}, {'x': 21, 'y': 365, 'size': 2}, {'x': 39, 'y': 376, 'size': 2}, {'x': 3, 'y': 387, 'size': 2}, {'x': 16, 'y': 396, 'size': 2}, {'x': 38, 'y': 408, 'size': 2}, {'x': 31, 'y': 414, 'size': 2}, {'x': 2, 'y': 421, 'size': 2}, {'x': 38, 'y': 440, 'size': 2}, {'x': 15, 'y': 463, 'size': 2}]"
28,"[{'x': 27, 'y': 82, 'size': 2}, {'x': 13, 'y': 106, 'size': 2}, {'x': 22, 'y': 118, 'size': 2}, {'x': 23, 'y': 123, 'size': 2}, {'x': 13, 'y': 148, 'size': 2}, {'x': 5, 'y': 151, 'size': 2}, {'x': 12, 'y': 173, 'size': 2}, {'x': 12, 'y': 175, 'size': 2}, {'x': 9, 'y': 184, 'size': 2}, {'x': 18, 'y': 195, 'size': 2}, {'x': 12, 'y': 215, 'size': 2}, {'x': 12, 'y': 218, 'size': 2}, {'x': 14, 'y': 234, 'size': 2}, {'x': 19, 'y': 237, 'size': 2}, {'x': 2, 'y': 238, 'size': 2}, {'x': 31, 'y': 298, 'size': 2}, {'x': 18, 'y': 298, 'size': 2}, {'x': 16, 'y': 317, 'size': 2}, {'x': 12, 'y': 326, 'size': 2}, {'x': 26, 'y': 327, 'size': 2}, {'x': 26, 'y': 333, 'size': 2}, {'x': 35, 'y': 339, 'size': 2}, {'x': 23, 'y': 344, 'size': 2}, {'x': 14, 'y': 345, 'size': 2}, {'x': 24, 'y': 348, 'size': 2}, {'x': 32, 'y': 350, 'size': 2}, {'x': 31, 'y': 375, 'size': 2}, {'x': 20, 'y': 392, 'size': 2}, {'x': 30, 'y': 441, 'size': 2}, {'x': 36, 'y': 459, 'size': 2}]"
29,"[{'x': 34, 'y': 74, 'size': 2}, {'x': 33, 'y': 100, 'size': 2}, {'x': 25, 'y': 101, 'size': 2}, {'x': 14, 'y': 119, 'size': 2}, {'x': 23, 'y': 124, 'size': 2}, {'x': 28, 'y': 128, 'size': 2}, {'x': 16, 'y': 136, 'size': 2}, {'x': 30, 'y': 148, 'size': 2}, {'x': 3, 'y': 169, 'size': 2}, {'x': 21, 'y': 178, 'size': 2}, {'x': 4, 'y': 180, 'size': 2}, {'x': 32, 'y': 203, 'size': 2}, {'x': 5, 'y': 232, 'size': 2}, {'x': 10, 'y': 235, 'size': 2}, {'x': 32, 'y': 246, 'size': 2}, {'x': 23, 'y': 303, 'size': 2}, {'x': 23, 'y': 307, 'size': 2}, {'x': 24, 'y': 308, 'size': 2}, {'x': 39, 'y': 334, 'size': 2}, {'x': 19, 'y': 341, 'size': 2}, {'x': 36, 'y': 348, 'size': 2}, {'x': 4, 'y': 357, 'size': 2}, {'x': 5, 'y': 371, 'size': 2}, {'x': 18, 'y': 376, 'size': 2}, {'x': 11, 'y': 385, 'size': 2}, {'x': 2, 'y': 422, 'size': 2}, {'x': 38, 'y': 440, 'size': 2}, {'x': 17, 'y': 441, 'size': 2}, {'x': 9, 'y': 443, 'size': 2}, {'x': 6, 'y': 457, 'size': 2}]"
30,"[{'x': 39, 'y': 114, 'size': 2}, {'x': 23, 'y': 125, 'size': 2}, {'x': 25, 'y': 135, 'size': 2}, {'x': 29, 'y': 142, 'size': 2}, {'x': 17, 'y': 144, 'size': 2}, {'x': 30, 'y': 146, 'size': 2}, {'x': 26, 'y': 156, 'size': 2}, {'x': 27, 'y': 165, 'size': 2}, {'x': 20, 'y': 170, 'size': 2}, {'x': 37, 'y': 175, 'size': 2}, {'x': 9, 'y': 188, 'size': 2}, {'x': 7, 'y': 213, 'size': 2}, {'x': 20, 'y': 213, 'size': 2}, {'x': 35, 'y': 231, 'size': 2}, {'x': 6, 'y': 237, 'size': 2}, {'x': 4, 'y': 291, 'size': 2}, {'x': 35, 'y': 300, 'size': 2}, {'x': 27, 'y': 302, 'size': 2}, {'x': 36, 'y': 310, 'size': 2}, {'x': 3, 'y': 319, 'size': 2}, {'x': 21, 'y': 360, 'size': 2}, {'x': 5, 'y': 373, 'size': 2}, {'x': 35, 'y': 376, 'size': 2}, {'x': 10, 'y': 377, 'size': 2}, {'x': 18, 'y': 379, 'size': 2}, {'x': 35, 'y': 416, 'size': 2}, {'x': 3, 'y': 430, 'size': 2}, {'x': 37, 'y': 431, 'size': 2}, {'x': 2, 'y': 451, 'size': 2}, {'x': 26, 'y': 451, 'size': 2}]"
31,"[{'x': 13, 'y': 69, 'size': 2}, {'x': 30, 'y': 77, 'size': 2}, {'x': 19, 'y': 86, 'size': 2}, {'x': 32, 'y': 95, 'size': 2}, {'x': 23, 'y': 96, 'size': 2}, {'x': 11, 'y': 128, 'size': 2}, {'x': 5, 'y': 150, 'size': 2}, {'x': 31, 'y': 156, 'size': 2}, {'x': 2, 'y': 161, 'size': 2}, {'x': 16, 'y': 170, 'size': 2}, {'x': 31, 'y': 196, 'size': 2}, {'x': 38, 'y': 225, 'size': 2}, {'x': 35, 'y': 228, 'size': 2}, {'x': 26, 'y': 231, 'size': 2}, {'x': 19, 'y': 239, 'size': 2}, {'x': 21, 'y': 290, 'size': 2}, {'x': 19, 'y': 313, 'size': 2}, {'x': 25, 'y': 328, 'size': 2}, {'x': 36, 'y': 350, 'size': 2}, {'x': 16, 'y': 352, 'size': 2}, {'x': 37, 'y': 398, 'size': 2}, {'x': 26, 'y': 408, 'size': 2}, {'x': 19, 'y': 417, 'size': 2}, {'x': 6, 'y': 417, 'size': 2}, {'x': 29, 'y': 432, 'size': 2}, {'x': 21, 'y': 440, 'size': 2}, {'x': 17, 'y': 442, 'size': 2}, {'x': 21, 'y': 442, 'size': 2}, {'x': 18, 'y': 452, 'size': 2}, {'x': 3, 'y': 465, 'size': 2}]"
32,"[{'x': 35, 'y': 77, 'size': 2}, {'x': 4, 'y': 108, 'size': 2}, {'x': 34, 'y': 110, 'size': 2}, {'x': 9, 'y': 113, 'size': 2}, {'x': 31, 'y': 117, 'size': 2}, {'x': 39, 'y': 153, 'size': 2}, {'x': 26, 'y': 157, 'size': 2}, {'x': 15, 'y': 167, 'size': 2}, {'x': 28, 'y': 169, 'size': 2}, {'x': 35, 'y': 191, 'size': 2}, {'x': 14, 'y': 192, 'size': 2}, {'x': 35, 'y': 195, 'size': 2}, {'x': 20, 'y': 212, 'size': 2}, {'x': 4, 'y': 216, 'size': 2}, {'x': 10, 'y': 231, 'size': 2}, {'x': 8, 'y': 291, 'size': 2}, {'x': 26, 'y': 297, 'size': 2}, {'x': 39, 'y': 301, 'size': 2}, {'x': 34, 'y': 323, 'size': 2}, {'x': 13, 'y': 327, 'size': 2}, {'x': 24, 'y': 350, 'size': 2}, {'x': 11, 'y': 351, 'size': 2}, {'x': 37, 'y': 360, 'size': 2}, {'x': 29, 'y': 363, 'size': 2}, {'x': 22, 'y': 371, 'size': 2}, {'x': 33, 'y': 400, 'size': 2}, {'x': 21, 'y': 404, 'size': 2}, {'x': 5, 'y': 406, 'size': 2}, {'x': 7, 'y': 428, 'size': 2}, {'x': 19, 'y': 462, 'size': 2}]"
33,"[{'x': 38, 'y': 73, 'size': 2}, {'x': 27, 'y': 83, 'size': 2}, {'x': 6, 'y': 87, 'size': 2}, {'x': 28, 'y': 89, 'size': 2}, {'x': 16, 'y': 104, 'size': 2}, {'x': 19, 'y': 125, 'size': 2}, {'x': 19, 'y': 132, 'size': 2}, {'x': 33, 'y': 140, 'size': 2}, {'x': 17, 'y': 143, 'size': 2}, {'x': 35, 'y': 161, 'size': 2}, {'x': 20, 'y': 169, 'size': 2}, {'x': 20, 'y': 211, 'size': 2}, {'x': 5, 'y': 226, 'size': 2}, {'x': 37, 'y': 243, 'size': 2}, {'x': 11, 'y': 244, 'size': 2}, {'x': 3, 'y': 312, 'size': 2}, {'x': 24, 'y': 352, 'size': 2}, {'x': 4, 'y': 366, 'size': 2}, {'x': 18, 'y': 376, 'size': 2}, {'x': 10, 'y': 380, 'size': 2}, {'x': 37, 'y': 400, 'size': 2}, {'x': 17, 'y': 403, 'size': 2}, {'x': 38, 'y': 405, 'size': 2}, {'x': 27, 'y': 412, 'size': 2}, {'x': 6, 'y': 418, 'size': 2}, {'x': 27, 'y': 421, 'size': 2}, {'x': 15, 'y': 423, 'size': 2}, {'x': 15, 'y': 424, 'size': 2}, {'x': 13, 'y': 446, 'size': 2}, {'x': 14, 'y': 450, 'size': 2}]"
34,"[{'x': 34, 'y': 73, 'size': 2}, {'x': 22, 'y': 73, 'size': 2}, {'x': 37, 'y': 98, 'size': 2}, {'x': 25, 'y': 104, 'size': 2}, {'x': 13, 'y': 110, 'size': 2}, {'x': 36, 'y': 131, 'size': 2}, {'x': 12, 'y': 136, 'size': 2}, {'x': 18, 'y': 153, 'size': 2}, {'x': 39, 'y': 156, 'size': 2}, {'x': 14, 'y': 157, 'size': 2}, {'x': 31, 'y': 163, 'size': 2}, {'x': 8, 'y': 178, 'size': 2}, {'x': 28, 'y': 205, 'size': 2}, {'x': 34, 'y': 225, 'size': 2}, {'x': 2, 'y': 242, 'size': 2}, {'x': 30, 'y': 297, 'size': 2}, {'x': 35, 'y': 300, 'size': 2}, {'x': 21, 'y': 325, 'size': 2}, {'x': 17, 'y': 328, 'size': 2}, {'x': 13, 'y': 332, 'size': 2}, {'x': 5, 'y': 333, 'size': 2}, {'x': 32, 'y': 352, 'size': 2}, {'x': 22, 'y': 370, 'size': 2}, {'x': 4, 'y': 403, 'size': 2}, {'x': 11, 'y': 428, 'size': 2}, {'x': 24, 'y': 430, 'size': 2}, {'x': 12, 'y': 436, 'size': 2}, {'x': 4, 'y': 437, 'size': 2}, {'x': 26, 'y': 445, 'size': 2}, {'x': 39, 'y': 453, 'size': 2}]"
35,"[{'x': 26, 'y': 70, 'size': 2}, {'x': 27, 'y': 81, 'size': 2}, {'x': 20, 'y': 97, 'size': 2}, {'x': 20, 'y': 103, 'size': 2}, {'x': 13, 'y': 112, 'size': 2}, {'x': 10, 'y': 116, 'size': 2}, {'x': 24, 'y': 132, 'size': 2}, {'x': 7, 'y': 134, 'size': 2}, {'x': 34, 'y': 146, 'size': 2}, {'x': 31, 'y': 160, 'size': 2}, {'x': 20, 'y': 172, 'size': 2}, {'x': 25, 'y': 178, 'size': 2}, {'x': 9, 'y': 227, 'size': 2}, {'x': 19, 'y': 241, 'size': 2}, {'x': 36, 'y': 241, 'size': 2}, {'x': 38, 'y': 291, 'size': 2}, {'x': 34, 'y': 291, 'size': 2}, {'x': 26, 'y': 297, 'size': 2}, {'x': 6, 'y': 344, 'size': 2}, {'x': 20, 'y': 357, 'size': 2}, {'x': 31, 'y': 377, 'size': 2}, {'x': 14, 'y': 378, 'size': 2}, {'x': 14, 'y': 382, 'size': 2}, {'x': 22, 'y': 414, 'size': 2}, {'x': 18, 'y': 416, 'size': 2}, {'x': 23, 'y': 420, 'size': 2}, {'x': 21, 'y': 441, 'size': 2}, {'x': 14, 'y': 455, 'size': 2}, {'x': 19, 'y': 458, 'size': 2}, {'x': 3, 'y': 465, 'size': 2}]"
36,"[{'x': 21, 'y': 70, 'size': 2}, {'x': 3, 'y': 96, 'size': 2}, {'x': 37, 'y': 98, 'size': 2}, {'x': 31, 'y': 114, 'size': 2}, {'x': 27, 'y': 117, 'size': 2}, {'x': 8, 'y': 141, 'size': 2}, {'x': 21, 'y': 145, 'size': 2}, {'x': 22, 'y': 158, 'size': 2}, {'x': 27, 'y': 200, 'size': 2}, {'x': 31, 'y': 201, 'size': 2}, {'x': 29, 'y': 209, 'size': 2}, {'x': 37, 'y': 213, 'size': 2}, {'x': 35, 'y': 233, 'size': 2}, {'x': 27, 'y': 238, 'size': 2}, {'x': 15, 'y': 246, 'size': 2}, {'x': 34, 'y': 291, 'size': 2}, {'x': 20, 'y': 317, 'size': 2}, {'x': 34, 'y': 328, 'size': 2}, {'x': 11, 'y': 351, 'size': 2}, {'x': 22, 'y': 370, 'size': 2}, {'x': 19, 'y': 384, 'size': 2}, {'x': 2, 'y': 387, 'size': 2}, {'x': 34, 'y': 406, 'size': 2}, {'x': 14, 'y': 411, 'size': 2}, {'x': 39, 'y': 415, 'size': 2}, {'x': 27, 'y': 417, 'size': 2}, {'x': 31, 'y': 417, 'size': 2}, {'x': 37, 'y': 431, 'size': 2}, {'x': 17, 'y': 447, 'size': 2}, {'x': 23, 'y': 453, 'size': 2}]"
37,"[{'x': 35, 'y': 81, 'size': 2}, {'x': 37, 'y': 98, 'size': 2}, {'x': 38, 'y': 114, 'size': 2}, {'x': 39, 'y': 123, 'size': 2}, {'x': 10, 'y': 127, 'size': 2}, {'x': 2, 'y': 129, 'size': 2}, {'x': 12, 'y': 135, 'size': 2}, {'x': 17, 'y': 144, 'size': 2}, {'x': 34, 'y': 147, 'size': 2}, {'x': 29, 'y': 176, 'size': 2}, {'x': 17, 'y': 185, 'size': 2}, {'x': 22, 'y': 193, 'size': 2}, {'x': 5, 'y': 197, 'size': 2}, {'x': 37, 'y': 212, 'size': 2}, {'x': 22, 'y': 232, 'size': 2}, {'x': 34, 'y': 293, 'size': 2}, {'x': 9, 'y': 294, 'size': 2}, {'x': 32, 'y': 302, 'size': 2}, {'x': 27, 'y': 305, 'size': 2}, {'x': 8, 'y': 317, 'size': 2}, {'x': 4, 'y': 322, 'size': 2}, {'x': 19, 'y': 342, 'size': 2}, {'x': 28, 'y': 352, 'size': 2}, {'x': 9, 'y': 365, 'size': 2}, {'x': 18, 'y': 374, 'size': 2}, {'x': 31, 'y': 377, 'size': 2}, {'x': 11, 'y': 390, 'size': 2}, {'x': 6, 'y': 417, 'size': 2}, {'x': 6, 'y': 419, 'size': 2}, {'x': 27, 'y': 456, 'size': 2}]"
38,"[{'x': 9, 'y': 75, 'size': 2}, {'x': 36, 'y': 88, 'size': 2}, {'x': 33, 'y': 97, 'size': 2}, {'x': 5, 'y': 114, 'size': 2}, {'x': 39, 'y': 118, 'size': 2}, {'x': 14, 'y': 122, 'size': 2}, {'x': 2, 'y': 125, 'size': 2}, {'x': 36, 'y': 127, 'size': 2}, {'x': 20, 'y': 134, 'size': 2}, {'x': 3, 'y': 165, 'size': 2}, {'x': 17, 'y': 184, 'size': 2}, {'x': 34, 'y': 186, 'size': 2}, {'x': 5, 'y': 186, 'size': 2}, {'x': 9, 'y': 192, 'size': 2}, {'x': 28, 'y': 243, 'size': 2}, {'x': 12, 'y': 289, 'size': 2}, {'x': 30, 'y': 298, 'size': 2}, {'x': 35, 'y': 302, 'size': 2}, {'x': 24, 'y': 313, 'size': 2}, {'x': 28, 'y': 315, 'size': 2}, {'x': 21, 'y': 323, 'size': 2}, {'x': 31, 'y': 338, 'size': 2}, {'x': 23, 'y': 349, 'size': 2}, {'x': 17, 'y': 369, 'size': 2}, {'x': 26, 'y': 373, 'size': 2}, {'x': 37, 'y': 393, 'size': 2}, {'x': 25, 'y': 398, 'size': 2}, {'x': 12, 'y': 439, 'size': 2}, {'x': 30, 'y': 447, 'size': 2}, {'x': 36, 'y': 463, 'size': 2}]"
39,"[{'x': 9, 'y': 73, 'size': 2}, {'x': 23, 'y': 85, 'size': 2}, {'x': 19, 'y': 86, 'size': 2}, {'x': 7, 'y': 98, 'size': 2}, {'x': 12, 'y': 101, 'size': 2}, {'x': 9, 'y': 107, 'size': 2}, {'x': 32, 'y': 128, 'size': 2}, {'x': 4, 'y': 139, 'size': 2}, {'x': 37, 'y': 177, 'size': 2}, {'x': 38, 'y': 182, 'size': 2}, {'x': 28, 'y': 203, 'size': 2}, {'x': 12, 'y': 218, 'size': 2}, {'x': 12, 'y': 221, 'size': 2}, {'x': 5, 'y': 231, 'size': 2}, {'x': 10, 'y': 233, 'size': 2}, {'x': 5, 'y': 292, 'size': 2}, {'x': 6, 'y': 300, 'size': 2}, {'x': 2, 'y': 305, 'size': 2}, {'x': 10, 'y': 308, 'size': 2}, {'x': 11, 'y': 313, 'size': 2}, {'x': 4, 'y': 329, 'size': 2}, {'x': 35, 'y': 338, 'size': 2}, {'x': 27, 'y': 343, 'size': 2}, {'x': 32, 'y': 345, 'size': 2}, {'x': 24, 'y': 355, 'size': 2}, {'x': 21, 'y': 361, 'size': 2}, {'x': 38, 'y': 364, 'size': 2}, {'x': 31, 'y': 373, 'size': 2}, {'x': 14, 'y': 415, 'size': 2}, {'x': 36, 'y': 422, 'size': 2}]"
40,"[{'x': 14, 'y': 78, 'size': 2}, {'x': 22, 'y': 79, 'size': 2}, {'x': 2, 'y': 80, 'size': 2}, {'x': 32, 'y': 129, 'size': 2}, {'x': 38, 'y': 151, 'size': 2}, {'x': 28, 'y': 173, 'size': 2}, {'x': 30, 'y': 185, 'size': 2}, {'x': 2, 'y': 199, 'size': 2}, {'x': 10, 'y': 201, 'size': 2}, {'x': 11, 'y': 201, 'size': 2}, {'x': 36, 'y': 203, 'size': 2}, {'x': 16, 'y': 210, 'size': 2}, {'x': 26, 'y': 223, 'size': 2}, {'x': 2, 'y': 239, 'size': 2}, {'x': 19, 'y': 243, 'size': 2}, {'x': 17, 'y': 294, 'size': 2}, {'x': 23, 'y': 307, 'size': 2}, {'x': 20, 'y': 354, 'size': 2}, {'x': 29, 'y': 360, 'size': 2}, {'x': 17, 'y': 362, 'size': 2}, {'x': 39, 'y': 373, 'size': 2}, {'x': 39, 'y': 376, 'size': 2}, {'x': 21, 'y': 406, 'size': 2}, {'x': 4, 'y': 437, 'size': 2}, {'x': 4, 'y': 438, 'size': 2}, {'x': 31, 'y': 448, 'size': 2}, {'x': 22, 'y': 450, 'size': 2}, {'x': 39, 'y': 452, 'size': 2}, {'x': 10, 'y': 455, 'size': 2}, {'x': 24, 'y': 467, 'size': 2}]"
41,"[{'x': 31, 'y': 78, 'size': 2}, {'x': 23, 'y': 81, 'size': 2}, {'x': 6, 'y': 86, 'size': 2}, {'x': 29, 'y': 101, 'size': 2}, {'x': 9, 'y': 116, 'size': 2}, {'x': 22, 'y': 117, 'size': 2}, {'x': 6, 'y': 125, 'size': 2}, {'x': 37, 'y': 136, 'size': 2}, {'x': 31, 'y': 152, 'size': 2}, {'x': 26, 'y': 186, 'size': 2}, {'x': 26, 'y': 187, 'size': 2}, {'x': 31, 'y': 192, 'size': 2}, {'x': 36, 'y': 207, 'size': 2}, {'x': 24, 'y': 213, 'size': 2}, {'x': 20, 'y': 213, 'size': 2}, {'x': 2, 'y': 307, 'size': 2}, {'x': 24, 'y': 322, 'size': 2}, {'x': 38, 'y': 330, 'size': 2}, {'x': 18, 'y': 344, 'size': 2}, {'x': 20, 'y': 351, 'size': 2}, {'x': 12, 'y': 354, 'size': 2}, {'x': 36, 'y': 355, 'size': 2}, {'x': 21, 'y': 365, 'size': 2}, {'x': 13, 'y': 367, 'size': 2}, {'x': 35, 'y': 379, 'size': 2}, {'x': 19, 'y': 389, 'size': 2}, {'x': 24, 'y': 393, 'size': 2}, {'x': 12, 'y': 397, 'size': 2}, {'x': 19, 'y': 423, 'size': 2}, {'x': 24, 'y': 434, 'size': 2}]"
